maintenance_id,full_date,maintenance_type,failure_type,is_unscheduled,mileage_at_event,parts_cost_myr,labour_hours,labour_cost_myr,total_cost_myr,downtime_hours,technician_count,warranty_covered,plate_number,model,brand,year_manufactured,engine_type,gross_weight_kg,fleet_segment,home_state,purchase_date,current_mileage_km,is_active,component_name,component_category,subsystem,expected_lifespan_km,unit_cost_myr,criticality_level,workshop_name,city,workshop_state,region,capacity_bays,is_authorised_scania,workshop_type,year,quarter,month,month_name,week,day_of_week,is_weekend,is_public_holiday
MNT-002628,2023-06-22,Corrective,Wear,True,263197,725.68,3.7,471.49,1197.17,5.9,2,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Tyres (Front),Tyres,Contact,80000,650,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,2,6,June,25,Thursday,False,False
MNT-002629,2023-10-19,Corrective,Excessive Wear,True,276209,103.95,6.5,766.38,870.33,17.5,3,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2023,4,10,October,42,Thursday,False,False
MNT-002630,2023-11-01,Emergency,Corrosion,True,293059,921.43,10.8,1105.34,2026.77,37.8,3,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2023,4,11,November,44,Wednesday,False,False
MNT-002631,2023-11-11,Predictive,,False,305354,253.49,2.9,393.14,646.63,20.7,4,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2023,4,11,November,45,Saturday,True,False
MNT-002632,2023-12-17,Scheduled PM,,False,310441,401.14,2.5,340.12,741.26,2.8,3,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Battery,Electrical,Storage,24000,480,Medium,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2023,4,12,December,50,Sunday,True,False
MNT-002633,2024-01-09,Corrective,Misalignment,True,322338,1801.5,3.9,501.44,2302.94,6.3,3,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2024,1,1,January,2,Tuesday,False,False
MNT-002634,2024-10-10,Corrective,Corrosion,True,334832,1098.37,7.9,1157.21,2255.58,13.2,3,False,NC9355,Scania P360,Scania,2020,Euro 5,32000,Regional,Sarawak,2020-03-03,418154,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2024,4,10,October,41,Thursday,False,False
MNT-002635,2020-05-11,Scheduled PM,,False,103425,669.95,6.1,845.26,1515.21,5.6,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Tyres (Front),Tyres,Contact,80000,650,Critical,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2020,2,5,May,20,Monday,False,False
MNT-002636,2020-08-31,Scheduled PM,,False,117026,241.11,10.8,981.47,1222.58,5.2,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2020,3,8,August,36,Monday,False,True
MNT-002637,2020-09-21,Predictive,,False,142934,1560.7,9.0,854.45,2415.15,19.7,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Clutch Assembly,Transmission,Coupling,200000,1800,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2020,3,9,September,39,Monday,False,False
MNT-002638,2021-02-11,Scheduled PM,,False,168695,830.33,7.3,788.63,1618.96,7.9,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Alternator,Electrical,Generation,200000,1400,High,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2021,1,2,February,6,Thursday,False,False
MNT-002639,2021-03-10,Scheduled PM,,False,183225,287.01,9.9,1352.88,1639.89,3.5,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2021,1,3,March,10,Wednesday,False,False
MNT-002640,2021-03-15,Scheduled PM,,False,200442,605.54,3.0,348.82,954.36,7.6,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2021,1,3,March,11,Monday,False,False
MNT-002641,2021-04-10,Corrective,Excessive Wear,True,227652,1432.71,1.4,121.88,1554.59,11.0,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,2,4,April,14,Saturday,True,False
MNT-002642,2021-04-24,Emergency,Excessive Wear,True,233747,864.25,9.6,1077.13,1941.38,23.8,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,2,4,April,16,Saturday,True,False
MNT-002643,2021-05-08,Corrective,Corrosion,True,242346,1948.5,5.1,650.73,2599.23,18.1,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Leaf Springs,Suspension,Support,250000,1200,Medium,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,2,5,May,18,Saturday,True,False
MNT-002644,2021-07-18,Scheduled PM,,False,255537,1096.42,5.4,781.02,1877.44,4.4,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,3,7,July,28,Sunday,True,False
MNT-002645,2021-07-27,Corrective,Blockage,True,273890,110.82,4.6,584.97,695.79,14.5,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,3,7,July,30,Tuesday,False,False
MNT-002646,2021-08-23,Scheduled PM,,False,286442,636.19,9.5,902.58,1538.77,7.8,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,3,8,August,34,Monday,False,False
MNT-002647,2021-09-07,Scheduled PM,,False,301596,62.32,7.4,690.19,752.51,7.5,2,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,3,9,September,36,Tuesday,False,False
MNT-002648,2021-10-05,Scheduled PM,,False,322317,866.48,8.2,888.58,1755.06,3.4,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2021,4,10,October,40,Tuesday,False,False
MNT-002649,2021-10-29,Corrective,Corrosion,True,349191,1916.64,2.8,412.8,2329.44,19.4,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Leaf Springs,Suspension,Support,250000,1200,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,4,10,October,43,Friday,False,False
MNT-002650,2021-10-31,Scheduled PM,,False,372564,361.82,7.7,812.31,1174.13,7.1,2,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,4,10,October,43,Sunday,True,False
MNT-002651,2021-11-12,Scheduled PM,,False,385339,995.82,11.4,1185.48,2181.3,6.0,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,4,11,November,45,Friday,False,False
MNT-002652,2021-12-19,Emergency,Leak,True,393736,4806.88,5.0,667.26,5474.14,68.0,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Injectors,Fuel System,Injection,200000,2800,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,4,12,December,50,Sunday,True,False
MNT-002653,2022-05-04,Corrective,Excessive Wear,True,403948,638.47,8.1,797.61,1436.08,10.4,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,2,5,May,18,Wednesday,False,False
MNT-002654,2022-09-07,Scheduled PM,,False,419864,1368.02,9.8,1158.94,2526.96,2.9,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Alternator,Electrical,Generation,200000,1400,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,3,9,September,36,Wednesday,False,False
MNT-002655,2023-02-05,Emergency,Uneven Wear,True,431901,1143.65,4.8,595.38,1739.03,30.6,2,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,1,2,February,5,Sunday,True,False
MNT-002656,2023-03-04,Corrective,Oil Contamination,True,454344,171.84,1.6,140.25,312.09,19.4,3,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Gearbox Oil,Transmission,Lubrication,60000,120,Medium,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,1,3,March,9,Saturday,True,False
MNT-002657,2023-03-31,Warranty Claim,,False,464075,677.76,11.6,1080.32,1758.08,17.7,1,True,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2023,1,3,March,13,Friday,False,False
MNT-002658,2024-06-22,Corrective,Failure to Start,True,478935,1064.42,11.4,1266.76,2331.18,12.6,1,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Starter Motor,Electrical,Starting,150000,950,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2024,2,6,June,25,Saturday,True,False
MNT-002659,2024-10-21,Warranty Claim,,False,489368,973.06,3.5,510.08,1483.14,17.4,1,True,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2024,4,10,October,43,Monday,False,False
MNT-002660,2024-10-23,Corrective,Excessive Wear,True,500416,343.1,1.2,118.42,461.52,5.9,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2024,4,10,October,43,Wednesday,False,False
MNT-002661,2024-10-31,Scheduled PM,,False,514954,665.71,6.0,480.68,1146.39,6.7,4,False,GE3504,Scania G410,Scania,2018,Euro 5,40000,Long Haul,Penang,2018-02-05,708452,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2024,4,10,October,44,Thursday,False,False
MNT-002662,2020-03-17,Warranty Claim,,False,76291,450.18,3.1,424.62,874.8,8.5,2,True,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,1,3,March,12,Tuesday,False,False
MNT-002663,2020-03-25,Corrective,Contamination,True,100585,144.82,5.4,529.03,673.85,10.0,1,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2020,1,3,March,13,Wednesday,False,False
MNT-002664,2020-03-31,Scheduled PM,,False,118263,50.25,3.2,409.37,459.62,6.1,3,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2020,1,3,March,14,Tuesday,False,False
MNT-002665,2020-04-29,Corrective,Crack,True,144955,780.05,3.1,388.0,1168.05,6.6,1,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2020,2,4,April,18,Wednesday,False,False
MNT-002666,2020-07-17,Scheduled PM,,False,162202,823.55,6.9,577.64,1401.19,6.4,1,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Brake Drums,Braking System,Friction,150000,850,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2020,3,7,July,29,Friday,False,False
MNT-002667,2021-11-12,Scheduled PM,,False,176287,54.2,5.8,699.31,753.51,2.1,2,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,4,11,November,45,Friday,False,False
MNT-002668,2021-11-20,Emergency,Excessive Wear,True,192458,2622.38,10.9,1061.96,3684.34,54.1,2,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2021,4,11,November,46,Saturday,True,False
MNT-002669,2021-12-22,Corrective,Noise,True,220652,112.84,11.2,1343.97,1456.81,4.5,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Gearbox Oil,Transmission,Lubrication,60000,120,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,4,12,December,51,Wednesday,False,False
MNT-002670,2022-01-30,Scheduled PM,,False,232172,547.06,10.2,917.08,1464.14,5.6,3,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2022,1,1,January,4,Sunday,True,False
MNT-002671,2022-06-01,Emergency,Excessive Emissions,True,237311,6554.07,10.2,953.18,7507.25,48.2,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,DPF Filter,Emissions,Filtration,200000,2200,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2022,2,6,June,22,Wednesday,False,False
MNT-002672,2022-06-01,Scheduled PM,,False,250624,62.61,1.5,154.26,216.87,3.9,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2022,2,6,June,22,Wednesday,False,False
MNT-002673,2022-06-30,Corrective,Misalignment,True,265593,1925.51,10.6,938.61,2864.12,18.7,1,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2022,2,6,June,26,Thursday,False,False
MNT-002674,2022-09-19,Scheduled PM,,False,291393,34.11,7.1,662.13,696.24,4.2,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,3,9,September,38,Monday,False,False
MNT-002675,2022-09-23,Corrective,Crack,True,299061,953.68,1.6,195.52,1149.2,22.6,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Shock Absorbers,Suspension,Damping,100000,680,Medium,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2022,3,9,September,38,Friday,False,False
MNT-002676,2022-11-12,Warranty Claim,,False,305928,2270.04,5.2,427.89,2697.93,13.0,3,True,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Injectors,Fuel System,Injection,200000,2800,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2022,4,11,November,45,Saturday,True,False
MNT-002677,2023-04-10,Corrective,Excessive Wear,True,319230,1199.52,4.3,458.98,1658.5,23.3,2,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,2,4,April,15,Monday,False,False
MNT-002678,2023-04-23,Scheduled PM,,False,328008,875.51,5.7,539.32,1414.83,5.4,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Starter Motor,Electrical,Starting,150000,950,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2023,2,4,April,16,Sunday,True,False
MNT-002679,2023-06-12,Warranty Claim,,False,345714,314.56,5.5,773.28,1087.84,5.2,3,True,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2023,2,6,June,24,Monday,False,False
MNT-002680,2023-09-14,Corrective,Puncture,True,365624,967.54,11.2,1556.75,2524.29,20.0,2,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Tyres (Front),Tyres,Contact,80000,650,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2023,3,9,September,37,Thursday,False,False
MNT-002681,2023-11-17,Scheduled PM,,False,389634,83.78,3.1,299.28,383.06,3.1,4,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Coolant Hoses,Cooling System,Fluid Transfer,60000,95,Medium,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2023,4,11,November,46,Friday,False,False
MNT-002682,2024-03-24,Corrective,Corrosion,True,398445,1961.36,3.5,499.55,2460.91,21.4,1,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Starter Motor,Electrical,Starting,150000,950,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2024,1,3,March,12,Sunday,True,False
MNT-002683,2024-10-17,Warranty Claim,,False,426412,966.28,10.4,1484.95,2451.23,15.7,4,True,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Starter Motor,Electrical,Starting,150000,950,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2024,4,10,October,42,Thursday,False,False
MNT-002684,2024-12-16,Scheduled PM,,False,442582,101.64,11.9,1402.99,1504.63,4.3,3,False,RZ6295,Hino 700,Hino,2022,Euro 5,25000,Urban Delivery,Penang,2022-11-19,511124,True,Coolant Hoses,Cooling System,Fluid Transfer,60000,95,Medium,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2024,4,12,December,51,Monday,False,False
MNT-002685,2020-04-03,Scheduled PM,,False,101701,923.46,8.2,863.82,1787.28,4.1,4,False,BN6085,Mercedes Actros 1852,Mercedes-Benz,2019,Euro 6,44000,Heavy Haulage,Negeri Sembilan,2019-05-19,89434,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2020,2,4,April,14,Friday,False,False
MNT-002686,2020-07-11,Scheduled PM,,False,116401,2286.27,5.0,453.1,2739.37,5.5,3,False,BN6085,Mercedes Actros 1852,Mercedes-Benz,2019,Euro 6,44000,Heavy Haulage,Negeri Sembilan,2019-05-19,89434,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,3,7,July,28,Saturday,True,False
MNT-002687,2021-06-30,Predictive,,False,141351,529.79,9.2,1174.11,1703.9,15.6,3,False,BN6085,Mercedes Actros 1852,Mercedes-Benz,2019,Euro 6,44000,Heavy Haulage,Negeri Sembilan,2019-05-19,89434,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,2,6,June,26,Wednesday,False,False
MNT-002688,2022-04-11,Predictive,,False,160568,1332.93,9.0,1260.71,2593.64,4.2,4,False,BN6085,Mercedes Actros 1852,Mercedes-Benz,2019,Euro 6,44000,Heavy Haulage,Negeri Sembilan,2019-05-19,89434,True,Alternator,Electrical,Generation,200000,1400,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2022,2,4,April,15,Monday,False,False
MNT-002689,2022-05-22,Scheduled PM,,False,178928,1640.21,11.5,1662.35,3302.56,6.3,1,False,BN6085,Mercedes Actros 1852,Mercedes-Benz,2019,Euro 6,44000,Heavy Haulage,Negeri Sembilan,2019-05-19,89434,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2022,2,5,May,20,Sunday,True,False
MNT-002690,2022-06-02,Scheduled PM,,False,198439,2207.77,6.0,808.35,3016.12,5.7,4,False,BN6085,Mercedes Actros 1852,Mercedes-Benz,2019,Euro 6,44000,Heavy Haulage,Negeri Sembilan,2019-05-19,89434,True,DPF Filter,Emissions,Filtration,200000,2200,High,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2022,2,6,June,22,Thursday,False,False
